time_s,room_id,room_name,hrr_kw,temp_upper_c,temp_lower_c,temp_at_0_9m_c,smoke_kg,visibility_m,smoke_layer_m,hot_layer_m,layer_150c_m,overpressure_pa,o2,co_ppm,co_upper_ppm,co2_ppm,fed,svv_worst_pct,flashover_triggered,flashover_time_s,fuel_remaining_MJ,ventilation_response_factor,pyrolysis_kw,burned_hrr_kw,unburned_generation_kw,retained_unburned_MJ,flame_hrr_target_kw,smolder_hrr_target_kw,pool_release_hrr_target_kw,o2_hrr_factor,fire_smoldering,backdraft_triggered
70.0,3,Dormitorio2,0.00,20.00,20.00,20.00,0.0000,30.00,2.400,2.400,2.400,0.000,0.20900,0,0,2,0.0003,100.0,0,-1.0,2500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
70.0,4,Cocina,0.00,20.00,20.00,20.00,0.0000,30.00,2.400,2.400,2.400,0.000,0.20900,0,0,1,0.0003,100.0,0,-1.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
70.0,5,Bano,0.00,20.00,20.00,20.00,0.0000,30.00,2.400,2.400,2.400,0.000,0.20900,0,0,1,0.0003,100.0,0,-1.0,400.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
71.0,0,Salon,176.87,40.52,27.43,27.43,0.0616,30.00,2.357,1.171,2.400,0.772,0.20425,22,46,3442,0.0008,100.0,0,-1.0,5994.36,0.0000,238.38,176.87,0.00,0.0000,238.38,0.00,0.00,1.0000,0,0
71.0,1,Pasillo,0.00,20.05,20.05,20.05,0.0012,30.00,2.399,2.400,2.400,0.000,0.20879,2,0,341,0.0004,100.0,0,-1.0,800.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
71.0,2,Dormitorio1,0.00,20.00,20.00,20.00,0.0000,30.00,2.400,2.400,2.400,0.000,0.20900,0,0,1,0.0003,100.0,0,-1.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
71.0,3,Dormitorio2,0.00,20.00,20.00,20.00,0.0000,30.00,2.400,2.400,2.400,0.000,0.20900,0,0,2,0.0003,100.0,0,-1.0,2500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
71.0,4,Cocina,0.00,20.00,20.00,20.00,0.0000,30.00,2.400,2.400,2.400,0.000,0.20900,0,0,1,0.0003,100.0,0,-1.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
71.0,5,Bano,0.00,20.00,20.00,20.00,0.0000,30.00,2.400,2.400,2.400,0.000,0.20900,0,0,2,0.0003,100.0,0,-1.0,400.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
72.0,0,Salon,182.64,41.32,27.87,27.87,0.0640,30.00,2.354,1.163,2.400,0.808,0.20403,23,48,3595,0.0008,100.0,0,-1.0,5994.12,0.0000,245.20,182.64,0.00,0.0000,245.20,0.00,0.00,1.0000,0,0
72.0,1,Pasillo,0.00,20.05,20.05,20.05,0.0014,30.00,2.399,2.400,2.400,0.000,0.20877,2,0,375,0.0004,100.0,0,-1.0,800.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
72.0,2,Dormitorio1,0.00,20.00,20.00,20.00,0.0000,30.00,2.400,2.400,2.400,0.000,0.20900,0,0,1,0.0003,100.0,0,-1.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
72.0,3,Dormitorio2,0.00,20.00,20.00,20.00,0.0000,30.00,2.400,2.400,2.400,0.000,0.20900,0,0,2,0.0003,100.0,0,-1.0,2500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
72.0,4,Cocina,0.00,20.00,20.00,20.00,0.0000,30.00,2.400,2.400,2.400,0.000,0.20900,0,0,1,0.0003,100.0,0,-1.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
72.0,5,Bano,0.00,20.00,20.00,20.00,0.0000,30.00,2.400,2.400,2.400,0.000,0.20900,0,0,2,0.0003,100.0,0,-1.0,400.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
73.0,0,Salon,188.51,42.15,28.32,28.32,0.0666,30.00,2.350,1.156,2.400,0.845,0.20380,24,49,3752,0.0008,100.0,0,-1.0,5993.87,0.0000,252.12,188.51,0.00,0.0000,252.12,0.00,0.00,1.0000,0,0
73.0,1,Pasillo,0.00,20.06,20.06,20.06,0.0015,30.00,2.399,2.400,2.400,0.000,0.20875,3,0,411,0.0004,100.0,0,-1.0,800.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
73.0,2,Dormitorio1,0.00,20.00,20.00,20.00,0.0000,30.00,2.400,2.400,2.400,0.000,0.20900,0,0,2,0.0004,100.0,0,-1.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
73.0,3,Dormitorio2,0.00,20.00,20.00,20.00,0.0000,30.00,2.400,2.400,2.400,0.000,0.20900,0,0,2,0.0004,100.0,0,-1.0,2500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
73.0,4,Cocina,0.00,20.00,20.00,20.00,0.0000,30.00,2.400,2.400,2.400,0.000,0.20900,0,0,1,0.0004,100.0,0,-1.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
73.0,5,Bano,0.00,20.00,20.00,20.00,0.0000,30.00,2.400,2.400,2.400,0.000,0.20900,0,0,2,0.0004,100.0,0,-1.0,400.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
74.0,0,Salon,194.47,43.01,28.79,28.79,0.0691,30.00,2.345,1.150,2.400,0.883,0.20357,25,51,3913,0.0009,100.0,0,-1.0,5993.62,0.0000,259.14,194.47,0.00,0.0000,259.14,0.00,0.00,1.0000,0,0
74.0,1,Pasillo,0.00,20.06,20.06,20.06,0.0016,30.00,2.399,2.400,2.400,0.000,0.20872,3,0,449,0.0004,100.0,0,-1.0,800.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
74.0,2,Dormitorio1,0.00,20.00,20.00,20.00,0.0000,30.00,2.400,2.400,2.400,0.000,0.20900,0,0,2,0.0004,100.0,0,-1.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
74.0,3,Dormitorio2,0.00,20.00,20.00,20.00,0.0000,30.00,2.400,2.400,2.400,0.000,0.20900,0,0,3,0.0004,100.0,0,-1.0,2500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
74.0,4,Cocina,0.00,20.00,20.00,20.00,0.0000,30.00,2.400,2.400,2.400,0.000,0.20900,0,0,1,0.0004,100.0,0,-1.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
74.0,5,Bano,0.00,20.00,20.00,20.00,0.0000,30.00,2.400,2.400,2.400,0.000,0.20900,0,0,2,0.0004,100.0,0,-1.0,400.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
75.0,0,Salon,200.54,43.90,29.27,29.27,0.0718,30.00,2.340,1.144,2.400,0.922,0.20333,26,53,4078,0.0009,100.0,0,-1.0,5993.35,0.0000,266.26,200.54,0.00,0.0000,266.26,0.00,0.00,1.0000,0,0
75.0,1,Pasillo,0.00,20.07,20.07,20.07,0.0018,30.00,2.399,2.400,2.400,0.000,0.20870,3,0,491,0.0004,100.0,0,-1.0,800.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
75.0,2,Dormitorio1,0.00,20.00,20.00,20.00,0.0000,30.00,2.400,2.400,2.400,0.000,0.20900,0,0,2,0.0004,100.0,0,-1.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
75.0,3,Dormitorio2,0.00,20.00,20.00,20.00,0.0000,30.00,2.400,2.400,2.400,0.000,0.20900,0,0,3,0.0004,100.0,0,-1.0,2500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
75.0,4,Cocina,0.00,20.00,20.00,20.00,0.0000,30.00,2.400,2.400,2.400,0.000,0.20900,0,0,1,0.0004,100.0,0,-1.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
75.0,5,Bano,0.00,20.00,20.00,20.00,0.0000,30.00,2.400,2.400,2.400,0.000,0.20900,0,0,3,0.0004,100.0,0,-1.0,400.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
76.0,0,Salon,206.70,44.83,29.77,29.77,0.0745,30.00,2.335,1.139,2.400,0.961,0.20309,27,55,4248,0.0009,100.0,0,-1.0,5993.08,0.0000,273.49,206.70,0.00,0.0000,273.49,0.00,0.00,1.0000,0,0
76.0,1,Pasillo,0.00,20.07,20.07,20.07,0.0020,30.00,2.399,2.400,2.400,0.000,0.20867,3,0,535,0.0004,100.0,0,-1.0,800.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
76.0,2,Dormitorio1,0.00,20.00,20.00,20.00,0.0000,30.00,2.400,2.400,2.400,0.000,0.20900,0,0,2,0.0004,100.0,0,-1.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
76.0,3,Dormitorio2,0.00,20.00,20.00,20.00,0.0000,30.00,2.400,2.400,2.400,0.000,0.20899,0,0,3,0.0004,100.0,0,-1.0,2500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
76.0,4,Cocina,0.00,20.00,20.00,20.00,0.0000,30.00,2.400,2.400,2.400,0.000,0.20900,0,0,2,0.0004,100.0,0,-1.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
76.0,5,Bano,0.00,20.00,20.00,20.00,0.0000,30.00,2.400,2.400,2.400,0.000,0.20900,0,0,3,0.0004,100.0,0,-1.0,400.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
77.1,0,Salon,213.49,45.87,30.33,30.33,0.0775,30.00,2.330,1.135,2.400,1.005,0.20282,28,58,4436,0.0010,100.0,0,-1.0,5992.78,0.0000,281.43,213.49,0.00,0.0000,281.43,0.00,0.00,1.0000,0,0
77.1,1,Pasillo,0.00,20.08,20.08,20.08,0.0021,30.00,2.399,2.400,2.400,0.000,0.20863,4,0,587,0.0004,100.0,0,-1.0,800.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
77.1,2,Dormitorio1,0.00,20.00,20.00,20.00,0.0000,30.00,2.400,2.400,2.400,0.000,0.20900,0,0,2,0.0004,100.0,0,-1.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
77.1,3,Dormitorio2,0.00,20.00,20.00,20.00,0.0000,30.00,2.400,2.400,2.400,0.000,0.20899,0,0,4,0.0004,100.0,0,-1.0,2500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
77.1,4,Cocina,0.00,20.00,20.00,20.00,0.0000,30.00,2.400,2.400,2.400,0.000,0.20900,0,0,2,0.0004,100.0,0,-1.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
77.1,5,Bano,0.00,20.00,20.00,20.00,0.0000,30.00,2.400,2.400,2.400,0.000,0.20899,0,0,3,0.0004,100.0,0,-1.0,400.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
78.1,0,Salon,219.86,46.87,30.86,30.86,0.0803,30.00,2.326,1.132,2.400,1.047,0.20256,29,60,4614,0.0010,100.0,0,-1.0,5992.50,0.0000,288.86,219.86,0.00,0.0000,288.86,0.00,0.00,1.0000,0,0
78.1,1,Pasillo,0.00,20.09,20.09,20.09,0.0023,30.00,2.399,2.400,2.400,0.000,0.20860,4,0,638,0.0004,100.0,0,-1.0,800.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
78.1,2,Dormitorio1,0.00,20.00,20.00,20.00,0.0000,30.00,2.400,2.400,2.400,0.000,0.20900,0,0,3,0.0004,100.0,0,-1.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
78.1,3,Dormitorio2,0.00,20.00,20.00,20.00,0.0000,30.00,2.400,2.400,2.400,0.000,0.20899,0,0,4,0.0004,100.0,0,-1.0,2500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
78.1,4,Cocina,0.00,20.00,20.00,20.00,0.0000,30.00,2.400,2.400,2.400,0.000,0.20900,0,0,2,0.0004,100.0,0,-1.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
78.1,5,Bano,0.00,20.00,20.00,20.00,0.0000,30.00,2.400,2.400,2.400,0.000,0.20899,0,0,4,0.0004,100.0,0,-1.0,400.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
79.1,0,Salon,226.32,47.91,31.41,31.41,0.0832,30.00,2.321,1.129,2.400,1.089,0.20230,30,63,4797,0.0011,100.0,0,-1.0,5992.20,0.0000,296.40,226.32,0.00,0.0000,296.40,0.00,0.00,1.0000,0,0
79.1,1,Pasillo,0.00,20.09,20.09,20.09,0.0025,30.00,2.399,2.400,2.400,0.000,0.20856,4,0,693,0.0004,100.0,0,-1.0,800.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
79.1,2,Dormitorio1,0.00,20.00,20.00,20.00,0.0000,30.00,2.400,2.400,2.400,0.000,0.20900,0,0,3,0.0004,100.0,0,-1.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
79.1,3,Dormitorio2,0.00,20.00,20.00,20.00,0.0000,30.00,2.400,2.400,2.400,0.000,0.20899,0,0,4,0.0004,100.0,0,-1.0,2500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
79.1,4,Cocina,0.00,20.00,20.00,20.00,0.0000,30.00,2.400,2.400,2.400,0.000,0.20900,0,0,2,0.0004,100.0,0,-1.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
79.1,5,Bano,0.00,20.00,20.00,20.00,0.0000,30.00,2.400,2.400,2.400,0.000,0.20899,0,0,4,0.0004,100.0,0,-1.0,400.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
80.1,0,Salon,232.89,48.98,31.97,31.97,0.0862,30.00,2.317,1.127,2.400,1.133,0.20203,31,65,4984,0.0011,100.0,0,-1.0,5991.90,0.0000,304.04,232.89,0.00,0.0000,304.04,0.00,0.00,1.0000,0,0
80.1,1,Pasillo,0.00,20.10,20.10,20.10,0.0028,30.00,2.399,2.400,2.400,0.000,0.20852,5,0,751,0.0004,100.0,0,-1.0,800.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
80.1,2,Dormitorio1,0.00,20.00,20.00,20.00,0.0000,30.00,2.400,2.400,2.400,0.000,0.20899,0,0,3,0.0004,100.0,0,-1.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
80.1,3,Dormitorio2,0.00,20.00,20.00,20.00,0.0000,30.00,2.400,2.400,2.400,0.000,0.20899,0,0,5,0.0004,100.0,0,-1.0,2500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
80.1,4,Cocina,0.00,20.00,20.00,20.00,0.0000,30.00,2.400,2.400,2.400,0.000,0.20900,0,0,2,0.0004,100.0,0,-1.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
80.1,5,Bano,0.00,20.00,20.00,20.00,0.0000,30.00,2.400,2.400,2.400,0.000,0.20899,0,0,4,0.0004,100.0,0,-1.0,400.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
81.1,0,Salon,239.56,50.10,32.55,32.55,0.0892,30.00,2.311,1.126,2.400,1.177,0.20175,33,68,5174,0.0011,100.0,0,-1.0,5991.60,0.0000,311.78,239.56,0.00,0.0000,311.78,0.00,0.00,1.0000,0,0
81.1,1,Pasillo,0.00,20.11,20.11,20.11,0.0030,30.00,2.398,2.400,2.400,0.000,0.20847,5,0,813,0.0004,100.0,0,-1.0,800.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
81.1,2,Dormitorio1,0.00,20.00,20.00,20.00,0.0000,30.00,2.400,2.400,2.400,0.000,0.20899,0,0,4,0.0004,100.0,0,-1.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
81.1,3,Dormitorio2,0.00,20.00,20.00,20.00,0.0000,30.00,2.400,2.400,2.400,0.000,0.20899,0,0,5,0.0004,100.0,0,-1.0,2500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
81.1,4,Cocina,0.00,20.00,20.00,20.00,0.0000,30.00,2.400,2.400,2.400,0.000,0.20900,0,0,3,0.0004,100.0,0,-1.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
81.1,5,Bano,0.00,20.00,20.00,20.00,0.0000,30.00,2.400,2.400,2.400,0.000,0.20899,0,0,5,0.0004,100.0,0,-1.0,400.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
82.1,0,Salon,246.33,51.25,33.15,33.15,0.0923,30.00,2.306,1.126,2.400,1.222,0.20147,34,70,5370,0.0012,100.0,0,-1.0,5991.28,0.0000,319.63,246.33,0.00,0.0000,319.63,0.00,0.00,1.0000,0,0
82.1,1,Pasillo,0.00,20.12,20.12,20.12,0.0032,30.00,2.398,2.400,2.400,0.000,0.20842,6,0,879,0.0004,100.0,0,-1.0,800.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
82.1,2,Dormitorio1,0.00,20.00,20.00,20.00,0.0000,30.00,2.400,2.400,2.400,0.000,0.20899,0,0,4,0.0004,100.0,0,-1.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
82.1,3,Dormitorio2,0.00,20.00,20.00,20.00,0.0000,30.00,2.400,2.400,2.400,0.000,0.20899,0,0,6,0.0004,100.0,0,-1.0,2500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
82.1,4,Cocina,0.00,20.00,20.00,20.00,0.0000,30.00,2.400,2.400,2.400,0.000,0.20900,0,0,3,0.0004,100.0,0,-1.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
82.1,5,Bano,0.00,20.00,20.00,20.00,0.0000,30.00,2.400,2.400,2.400,0.000,0.20899,0,0,5,0.0004,100.0,0,-1.0,400.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
83.1,0,Salon,253.19,52.45,33.76,33.76,0.0955,30.00,2.300,1.125,2.400,1.268,0.20118,35,73,5569,0.0012,100.0,0,-1.0,5990.96,0.0000,327.58,253.19,0.00,0.0000,327.58,0.00,0.00,1.0000,0,0
83.1,1,Pasillo,0.00,20.13,20.13,20.13,0.0035,30.00,2.398,2.400,2.400,0.000,0.20837,6,0,949,0.0004,100.0,0,-1.0,800.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
83.1,2,Dormitorio1,0.00,20.00,20.00,20.00,0.0000,30.00,2.400,2.400,2.400,0.000,0.20899,0,0,4,0.0004,100.0,0,-1.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
83.1,3,Dormitorio2,0.00,20.00,20.00,20.00,0.0000,30.00,2.400,2.400,2.400,0.000,0.20899,0,0,7,0.0004,100.0,0,-1.0,2500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
83.1,4,Cocina,0.00,20.00,20.00,20.00,0.0000,30.00,2.400,2.400,2.400,0.000,0.20900,0,0,3,0.0004,100.0,0,-1.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
83.1,5,Bano,0.00,20.00,20.00,20.00,0.0000,30.00,2.400,2.400,2.400,0.000,0.20899,0,0,6,0.0004,100.0,0,-1.0,400.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
84.1,0,Salon,260.16,53.70,34.39,34.39,0.0987,30.00,2.295,1.125,2.400,1.315,0.20089,36,76,5772,0.0013,100.0,0,-1.0,5990.62,0.0000,335.64,260.16,0.00,0.0000,335.64,0.00,0.00,1.0000,0,0
84.1,1,Pasillo,0.00,21.91,20.14,20.14,0.0037,30.00,2.398,2.400,2.400,0.000,0.20832,6,11,986,0.0005,100.0,0,-1.0,800.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
84.1,2,Dormitorio1,0.00,20.00,20.00,20.00,0.0000,30.00,2.400,2.400,2.400,0.000,0.20899,0,0,5,0.0004,100.0,0,-1.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
84.1,3,Dormitorio2,0.00,20.00,20.00,20.00,0.0000,30.00,2.400,2.400,2.400,0.000,0.20899,0,0,7,0.0004,100.0,0,-1.0,2500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
84.1,4,Cocina,0.00,20.00,20.00,20.00,0.0000,30.00,2.400,2.400,2.400,0.000,0.20899,0,0,30,0.0004,100.0,0,-1.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
84.1,5,Bano,0.00,20.00,20.00,20.00,0.0000,30.00,2.400,2.400,2.400,0.000,0.20899,0,0,6,0.0004,100.0,0,-1.0,400.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
85.1,0,Salon,267.23,54.99,35.04,35.04,0.1021,30.00,2.288,1.126,2.400,1.362,0.20058,37,79,5980,0.0013,100.0,0,-1.0,5990.28,0.0000,343.80,267.23,0.00,0.0000,343.80,0.00,0.00,1.0000,0,0
85.1,1,Pasillo,0.00,22.07,20.15,20.15,0.0038,30.00,2.398,2.400,2.400,0.000,0.20829,7,12,922,0.0005,100.0,0,-1.0,800.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
85.1,2,Dormitorio1,0.00,20.00,20.00,20.00,0.0000,30.00,2.400,2.400,2.400,0.000,0.20899,0,0,5,0.0004,100.0,0,-1.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
85.1,3,Dormitorio2,0.00,20.00,20.00,20.00,0.0000,30.00,2.400,2.400,2.400,0.000,0.20899,0,0,8,0.0004,100.0,0,-1.0,2500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
85.1,4,Cocina,0.00,20.00,20.00,20.00,0.0002,30.00,2.400,2.400,2.400,0.000,0.20897,0,0,130,0.0004,100.0,0,-1.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
85.1,5,Bano,0.00,20.00,20.00,20.00,0.0000,30.00,2.400,2.400,2.400,0.000,0.20899,0,0,7,0.0004,100.0,0,-1.0,400.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
86.1,0,Salon,274.41,56.33,35.70,35.70,0.1054,30.00,2.282,1.126,2.400,1.411,0.20027,39,82,6191,0.0014,100.0,0,-1.0,5989.94,0.0000,352.07,274.41,0.00,0.0000,352.07,0.00,0.00,1.0000,0,0
86.1,1,Pasillo,0.00,22.25,20.16,20.16,0.0039,30.00,2.398,2.400,2.400,0.000,0.20826,8,13,873,0.0005,100.0,0,-1.0,800.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
86.1,2,Dormitorio1,0.00,20.00,20.00,20.00,0.0000,30.00,2.400,2.400,2.400,0.000,0.20899,0,0,6,0.0004,100.0,0,-1.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
86.1,3,Dormitorio2,0.00,20.00,20.00,20.00,0.0000,30.00,2.400,2.400,2.400,0.000,0.20899,0,0,8,0.0004,100.0,0,-1.0,2500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
86.1,4,Cocina,0.00,20.00,20.00,20.00,0.0004,30.00,2.400,2.400,2.400,0.000,0.20895,0,0,224,0.0004,100.0,0,-1.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
86.1,5,Bano,0.00,20.00,20.00,20.00,0.0000,30.00,2.400,2.400,2.400,0.000,0.20899,0,0,7,0.0004,100.0,0,-1.0,400.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
87.1,0,Salon,281.68,57.72,36.38,36.38,0.1089,30.00,2.275,1.126,2.400,1.461,0.19996,40,86,6407,0.0014,100.0,0,-1.0,5989.58,0.0000,360.45,281.68,0.00,0.0000,360.45,0.00,0.00,1.0000,0,0
87.1,1,Pasillo,0.00,21.94,20.17,20.17,0.0040,30.00,2.398,2.400,2.400,0.000,0.20823,8,13,780,0.0005,100.0,0,-1.0,800.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
87.1,2,Dormitorio1,0.00,20.00,20.00,20.00,0.0001,30.00,2.400,2.400,2.400,0.000,0.20898,0,0,64,0.0004,100.0,0,-1.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
87.1,3,Dormitorio2,0.00,20.00,20.00,20.00,0.0000,30.00,2.400,2.400,2.400,0.000,0.20899,0,0,9,0.0004,100.0,0,-1.0,2500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
87.1,4,Cocina,0.00,20.00,20.00,20.00,0.0006,30.00,2.400,2.400,2.400,0.000,0.20893,0,0,312,0.0004,100.0,0,-1.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
87.1,5,Bano,0.00,20.00,20.00,20.00,0.0000,30.00,2.400,2.400,2.400,0.000,0.20899,0,0,8,0.0004,100.0,0,-1.0,400.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
88.1,0,Salon,289.06,59.76,37.08,37.08,0.1108,30.00,2.271,1.127,2.400,1.513,0.19964,41,90,6533,0.0015,100.0,0,-1.0,5989.21,0.0000,368.98,289.06,0.00,0.0000,368.98,0.00,0.00,1.0000,0,0
88.1,1,Pasillo,0.00,22.08,20.19,20.19,0.0040,30.00,2.398,2.400,2.400,0.000,0.20819,9,14,669,0.0005,100.0,0,-1.0,800.00,0.0000,0.00,0.00,0.00,0.0000,0.00,0.00,0.00,1.0000,0,0
